time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837063.59929609,0.03245060,0.00871222,0.00000421,89778.00000000,0.04185314,0.000000,0.000000
1577837063.69993091,0.03245078,0.00455761,0.00000399,89936.00000000,0.03260383,0.000000,0.000000
1577837063.79977179,0.03244578,0.00422404,0.00000378,89908.00000000,0.02824792,0.000000,0.000000
1577837063.89961100,0.03244180,0.00449140,0.00000370,89980.00000000,0.02909888,0.000000,0.000000
1577837063.99945903,0.03243524,0.00392002,0.00000372,89831.00000000,0.02692316,0.000000,0.000000
1577837064.09929180,0.03242911,0.00385765,0.00000380,89854.00000000,0.02726685,0.000000,0.000000
1577837064.19992399,0.03242347,0.00422355,0.00000368,89891.00000000,0.02766363,0.000000,0.000000
1577837064.29977179,0.03242785,0.00549000,0.00000438,89930.00000000,0.03612861,0.000000,0.000000
1577837064.39961910,0.03243949,0.00524478,0.00000468,89979.00000000,0.04227798,0.000000,0.000000
1577837064.49947000,0.03244752,0.00425938,0.00000412,90019.00000000,0.03923748,0.000000,0.000000
1577837064.59932113,0.03244298,0.00482259,0.00000384,90030.00000000,0.02860007,0.000000,0.000000
1577837064.69996905,0.03245927,0.00462640,0.00000513,90028.00000000,0.04626952,0.000000,0.000000
1577837064.79981112,0.03245128,0.00352234,0.00000378,90051.00000000,0.02566852,0.000000,0.000000
1577837064.89965200,0.03244760,0.00432992,0.00000420,90075.00000000,0.02931965,0.000000,0.000000
1577837064.99948597,0.03243860,0.00357130,0.00000369,90094.00000000,0.02477629,0.000000,0.000000
1577837065.09933400,0.03242806,0.00301396,0.00000371,90093.00000000,0.02345258,0.000000,0.000000
1577837065.19997001,0.03242952,0.00316049,0.00000413,90089.00000000,0.03367003,0.000000,0.000000
1577837065.29980803,0.03244786,0.00416174,0.00000622,90095.00000000,0.04811691,0.000000,0.000000
1577837065.39965320,0.03246042,0.00489578,0.00000582,90113.00000000,0.04319626,0.000000,0.000000
1577837065.49947190,0.03247340,0.00392875,0.00000508,90124.00000000,0.04358724,0.000000,0.000000
1577837065.59932494,0.03246902,0.00397184,0.00000417,90155.00000000,0.02870979,0.000000,0.000000
1577837065.69996905,0.03246032,0.00321657,0.00000382,90128.00000000,0.02499503,0.000000,0.000000
1577837065.79979897,0.03245031,0.00298707,0.00000380,90139.00000000,0.02385228,0.000000,0.000000
1577837065.89963222,0.03246453,0.00304504,0.00000496,90163.00000000,0.04469444,0.000000,0.000000
1577837065.99946594,0.03246338,0.00282161,0.00000457,90178.00000000,0.03147804,0.000000,0.000000
1577837066.09931278,0.03245911,0.00339180,0.00000468,90196.00000000,0.02877907,0.000000,0.000000
1577837066.19995689,0.03245684,0.00375673,0.00000435,90207.00000000,0.03049886,0.000000,0.000000
1577837066.29981303,0.03246152,0.00352995,0.00000601,90210.00000000,0.03650401,0.000000,0.000000
1577837066.39966106,0.03245050,0.00345522,0.00000401,90225.00000000,0.02291305,0.000000,0.000000
1577837066.49950409,0.03244114,0.00364610,0.00000411,90241.00000000,0.02433775,0.000000,0.000000
1577837066.59934497,0.03243022,0.00295480,0.00000387,90284.00000000,0.02296277,0.000000,0.000000
1577837066.69997311,0.03244049,0.00380611,0.00000619,90295.00000000,0.04135551,0.000000,0.000000
1577837066.79982305,0.03243784,0.00426979,0.00000527,90319.00000000,0.03013631,0.000000,0.000000
1577837066.89966583,0.03243093,0.00321392,0.00000441,90268.00000000,0.02641723,0.000000,0.000000
1577837066.99950910,0.03242050,0.00352150,0.00000387,90312.00000000,0.02333762,0.000000,0.000000
1577837067.09934807,0.03243676,0.00442393,0.00000550,90346.00000000,0.04661517,0.000000,0.000000
1577837067.19998002,0.03242495,0.00284131,0.00000388,90341.00000000,0.02211552,0.000000,0.000000
1577837067.29981685,0.03244534,0.00445396,0.00000661,90352.00000000,0.05026189,0.000000,0.000000
1577837067.39967012,0.03243570,0.00396807,0.00000400,90344.00000000,0.02399895,0.000000,0.000000
1577837067.49951482,0.03242429,0.00296598,0.00000385,90367.00000000,0.02243239,0.000000,0.000000
1577837067.59934902,0.03242168,0.00505865,0.00000404,90404.00000000,0.03013344,0.000000,0.000000
1577837067.69999313,0.03240997,0.00327601,0.00000385,90412.00000000,0.02212935,0.000000,0.000000
1577837067.79983211,0.03240118,0.00292526,0.00000418,90436.00000000,0.02467055,0.000000,0.000000
1577837067.89967418,0.03241107,0.00427314,0.00000605,90470.00000000,0.04111623,0.000000,0.000000
1577837067.99952006,0.03241733,0.00418116,0.00000540,90487.00000000,0.03793095,0.000000,0.000000
1577837068.09936786,0.03240885,0.00314373,0.00000414,90455.00000000,0.02493106,0.000000,0.000000
1577837068.19999695,0.03239931,0.00334927,0.00000385,90486.00000000,0.02398016,0.000000,0.000000
1577837068.29984307,0.03242058,0.00561117,0.00000618,90508.00000000,0.05121817,0.000000,0.000000
1577837068.39969683,0.03240868,0.00276281,0.00000386,90532.00000000,0.02187673,0.000000,0.000000
1577837068.49954891,0.03239831,0.00358338,0.00000421,90552.00000000,0.02321490,0.000000,0.000000
1577837068.59939098,0.03238574,0.00317474,0.00000360,90584.00000000,0.02123670,0.000000,0.000000
1577837068.69963908,0.03237233,0.00274060,0.00000361,90479.00000000,0.02046013,0.000000,0.000000
1577837068.79948115,0.03235964,0.00287001,0.00000365,90494.00000000,0.02108165,0.000000,0.000000
1577837068.89932394,0.03234817,0.00422341,0.00000356,90521.00000000,0.02213305,0.000000,0.000000
1577837068.99995017,0.03233521,0.00274723,0.00000376,90517.00000000,0.02079362,0.000000,0.000000
1577837069.09978008,0.03232372,0.00332273,0.00000418,90537.00000000,0.02207662,0.000000,0.000000
1577837069.19963002,0.03232654,0.00391185,0.00000579,90554.00000000,0.03484226,0.000000,0.000000
1577837069.29946589,0.03233850,0.00371259,0.00000653,90555.00000000,0.04302578,0.000000,0.000000
1577837069.39931607,0.03233340,0.00352681,0.00000440,90567.00000000,0.02777405,0.000000,0.000000
1577837069.49996996,0.03232961,0.00410985,0.00000439,90576.00000000,0.02893635,0.000000,0.000000
1577837069.59982395,0.03232190,0.00323717,0.00000417,90565.00000000,0.02540396,0.000000,0.000000
1577837069.69966197,0.03231825,0.00315511,0.00000441,90524.00000000,0.02903958,0.000000,0.000000
1577837069.79950094,0.03233173,0.00368507,0.00000552,90522.00000000,0.04445223,0.000000,0.000000
1577837069.89933491,0.03232244,0.00332085,0.00000388,90246.00000000,0.02395481,0.000000,0.000000
1577837069.99996495,0.03231843,0.00446122,0.00000417,90280.00000000,0.02870643,0.000000,0.000000
1577837070.09980106,0.03231402,0.00472446,0.00000386,90313.00000000,0.02833830,0.000000,0.000000
1577837070.19963288,0.03230878,0.00373193,0.00000381,90350.00000000,0.02757402,0.000000,0.000000
1577837070.29947495,0.03232662,0.00522760,0.00000516,90403.00000000,0.04845424,0.000000,0.000000
1577837070.39931488,0.03232362,0.00409183,0.00000390,90422.00000000,0.02961103,0.000000,0.000000
1577837070.49996495,0.03234201,0.00514302,0.00000637,90375.00000000,0.04900446,0.000000,0.000000
1577837070.59980893,0.03234904,0.00399168,0.00000424,90393.00000000,0.03872191,0.000000,0.000000
1577837070.69965219,0.03235455,0.00430513,0.00000428,90434.00000000,0.03736006,0.000000,0.000000
1577837070.79949999,0.03235344,0.00453672,0.00000390,90493.00000000,0.03134967,0.000000,0.000000
1577837070.89933205,0.03237308,0.00548148,0.00000423,90577.00000000,0.05024534,0.000000,0.000000
1577837070.99996996,0.03237841,0.00654188,0.00000464,90623.00000000,0.03722841,0.000000,0.000000
1577837071.09981108,0.03237383,0.00345431,0.00000429,90640.00000000,0.02819456,0.000000,0.000000
1577837071.19965482,0.03236951,0.00433830,0.00000423,90661.00000000,0.02842707,0.000000,0.000000
1577837071.29949903,0.03236876,0.00419205,0.00000514,90679.00000000,0.03168470,0.000000,0.000000
1577837071.39933705,0.03236356,0.00328907,0.00000428,90705.00000000,0.02760880,0.000000,0.000000
1577837071.49997115,0.03235925,0.00406766,0.00000463,90706.00000000,0.02840451,0.000000,0.000000
1577837071.59979796,0.03235657,0.00471943,0.00000411,90740.00000000,0.02990387,0.000000,0.000000
1577837071.69964385,0.03235187,0.00415112,0.00000432,90747.00000000,0.02803532,0.000000,0.000000
1577837071.79948497,0.03236486,0.00375345,0.00000453,90766.00000000,0.04430053,0.000000,0.000000
1577837071.89932108,0.03236867,0.00460677,0.00000475,90799.00000000,0.03587850,0.000000,0.000000
1577837071.99996281,0.03237291,0.00380583,0.00000474,90815.00000000,0.03627695,0.000000,0.000000
1577837072.09981108,0.03238132,0.00561501,0.00000453,90835.00000000,0.04013607,0.000000,0.000000
1577837072.19965911,0.03238340,0.00542036,0.00000427,90851.00000000,0.03430629,0.000000,0.000000
1577837072.29949903,0.03240230,0.00557590,0.00000545,90880.00000000,0.04986170,0.000000,0.000000
1577837072.39932799,0.03240953,0.00626028,0.00000482,90921.00000000,0.03909563,0.000000,0.000000
1577837072.49996686,0.03241464,0.00502003,0.00000444,90953.00000000,0.03714418,0.000000,0.000000
1577837072.59982896,0.03242088,0.00575414,0.00000425,91031.00000000,0.03820766,0.000000,0.000000
1577837072.69965601,0.03242682,0.00612800,0.00000435,91105.00000000,0.03793968,0.000000,0.000000
1577837072.79948807,0.03242792,0.00527865,0.00000402,91154.00000000,0.03345219,0.000000,0.000000
1577837072.89932704,0.03242957,0.00588104,0.00000388,91237.00000000,0.03396490,0.000000,0.000000
1577837072.99996901,0.03244262,0.00881726,0.00000441,91299.00000000,0.04458996,0.000000,0.000000
1577837073.09980011,0.03245036,0.00670971,0.00000437,91300.00000000,0.03966044,0.000000,0.000000
1577837073.19961905,0.03246622,0.00898104,0.00000435,91382.00000000,0.04726805,0.000000,0.000000
1577837073.29947114,0.03247178,0.00624520,0.00000432,91461.00000000,0.03766694,0.000000,0.000000
1577837073.39931011,0.03247291,0.00549314,0.00000397,91545.00000000,0.03353000,0.000000,0.000000
1577837073.49993491,0.03250341,0.00660928,0.00000704,91589.00000000,0.06105100,0.000000,0.000000
1577837073.59977078,0.03250381,0.00510216,0.00000418,91652.00000000,0.03287711,0.000000,0.000000
1577837073.69960594,0.03250195,0.00461676,0.00000388,91708.00000000,0.03075594,0.000000,0.000000
1577837073.79944801,0.03251303,0.00555467,0.00000483,91754.00000000,0.04292143,0.000000,0.000000
1577837073.89928699,0.03251191,0.00523905,0.00000402,91815.00000000,0.03145939,0.000000,0.000000
1577837073.99992299,0.03250804,0.00402443,0.00000380,91863.00000000,0.02886288,0.000000,0.000000
1577837074.09977603,0.03250737,0.00592351,0.00000400,91922.00000000,0.03187146,0.000000,0.000000
1577837074.19960499,0.03250746,0.00579269,0.00000393,91933.00000000,0.03260054,0.000000,0.000000
1577837074.29945183,0.03252046,0.00584849,0.00000461,91952.00000000,0.04479271,0.000000,0.000000
1577837074.39929795,0.03252497,0.00660027,0.00000439,91999.00000000,0.03677981,0.000000,0.000000
1577837074.49994898,0.03253349,0.00558624,0.00000458,92020.00000000,0.04059213,0.000000,0.000000
1577837074.59978700,0.03254349,0.00478752,0.00000485,92056.00000000,0.04202005,0.000000,0.000000
1577837074.69963002,0.03255159,0.00484731,0.00000479,92096.00000000,0.04022986,0.000000,0.000000
1577837074.79945707,0.03255504,0.00552813,0.00000449,92118.00000000,0.03582598,0.000000,0.000000
1577837074.89930487,0.03255467,0.00441178,0.00000438,92130.00000000,0.03220349,0.000000,0.000000
1577837074.99994802,0.03255668,0.00457011,0.00000439,92140.00000000,0.03447216,0.000000,0.000000
1577837075.09979296,0.03257086,0.00634088,0.00000501,92178.00000000,0.04607151,0.000000,0.000000
1577837075.19964218,0.03258274,0.00585590,0.00000456,92206.00000000,0.04390348,0.000000,0.000000
1577837075.29948497,0.03260444,0.00560440,0.00000577,92273.00000000,0.05330630,0.000000,0.000000
1577837075.39933991,0.03260781,0.00561976,0.00000420,92344.00000000,0.03581802,0.000000,0.000000
1577837075.49996901,0.03260562,0.00460349,0.00000388,92386.00000000,0.03051855,0.000000,0.000000
1577837075.59980202,0.03260565,0.00533683,0.00000394,92426.00000000,0.03263043,0.000000,0.000000
1577837075.69964695,0.03260359,0.00477949,0.00000368,92451.00000000,0.03063086,0.000000,0.000000
1577837075.79948902,0.03263280,0.01008427,0.00000510,92517.00000000,0.06064983,0.000000,0.000000
1577837075.89933705,0.03265133,0.00529681,0.00000496,92585.00000000,0.05043754,0.000000,0.000000
1577837075.99997807,0.03266554,0.00628857,0.00000413,92628.00000000,0.04632301,0.000000,0.000000
1577837076.09980607,0.03266529,0.00535136,0.00000407,92701.00000000,0.03242677,0.000000,0.000000
1577837076.19963908,0.03269531,0.00568206,0.00000621,92771.00000000,0.06159563,0.000000,0.000000
1577837076.29947996,0.03272710,0.00558142,0.00000605,92793.00000000,0.06337925,0.000000,0.000000
1577837076.39933324,0.03272613,0.00416635,0.00000441,92845.00000000,0.03178814,0.000000,0.000000
1577837076.49997687,0.03272454,0.00431218,0.00000436,92852.00000000,0.03118805,0.000000,0.000000
1577837076.59982014,0.03271854,0.00385088,0.00000383,92872.00000000,0.02691778,0.000000,0.000000
1577837076.69965482,0.03271666,0.00487609,0.00000419,92894.00000000,0.03089402,0.000000,0.000000
1577837076.79949594,0.03271020,0.00376665,0.00000388,92940.00000000,0.02644872,0.000000,0.000000
1577837076.89933014,0.03270315,0.00389062,0.00000372,92966.00000000,0.02586764,0.000000,0.000000
1577837076.99997997,0.03270095,0.00478341,0.00000429,93006.00000000,0.03056234,0.000000,0.000000
1577837077.09982300,0.03270086,0.00489334,0.00000464,93043.00000000,0.03261667,0.000000,0.000000
1577837077.19966412,0.03271239,0.00487504,0.00000474,93079.00000000,0.04393274,0.000000,0.000000
1577837077.29950690,0.03272500,0.00806821,0.00000556,93117.00000000,0.04500607,0.000000,0.000000
1577837077.39934421,0.03272246,0.00441045,0.00000411,93134.00000000,0.03024931,0.000000,0.000000
1577837077.49998903,0.03271910,0.00479255,0.00000406,93165.00000000,0.02943963,0.000000,0.000000
1577837077.59982705,0.03271871,0.00474429,0.00000486,93202.00000000,0.03232899,0.000000,0.000000
1577837077.69966888,0.03271565,0.00491156,0.00000390,93238.00000000,0.02973073,0.000000,0.000000
1577837077.79949689,0.03271243,0.00466446,0.00000412,93240.00000000,0.02955403,0.000000,0.000000
1577837077.89932013,0.03271609,0.00665524,0.00000432,93233.00000000,0.03630998,0.000000,0.000000
1577837077.99996209,0.03271193,0.00381190,0.00000404,93263.00000000,0.02862730,0.000000,0.000000
1577837078.09980202,0.03270476,0.00455851,0.00000350,93268.00000000,0.02566153,0.000000,0.000000
1577837078.19964910,0.03270050,0.00457884,0.00000432,93262.00000000,0.02850990,0.000000,0.000000
1577837078.29948997,0.03269369,0.00394488,0.00000455,93261.00000000,0.02599237,0.000000,0.000000
1577837078.39932895,0.03268583,0.00342156,0.00000408,93254.00000000,0.02495201,0.000000,0.000000
1577837078.49995995,0.03267787,0.00345187,0.00000390,93290.00000000,0.02482629,0.000000,0.000000
1577837078.59980607,0.03267951,0.00411111,0.00000514,93220.00000000,0.03429853,0.000000,0.000000
1577837078.69963813,0.03267735,0.00425973,0.00000414,93253.00000000,0.03054404,0.000000,0.000000
1577837078.79946017,0.03267213,0.00357961,0.00000378,93271.00000000,0.02750403,0.000000,0.000000
1577837078.89930105,0.03266470,0.00433369,0.00000397,93307.00000000,0.02531135,0.000000,0.000000
1577837078.99994493,0.03266176,0.00444383,0.00000450,93325.00000000,0.02975378,0.000000,0.000000
1577837079.09977388,0.03265596,0.00367613,0.00000401,93347.00000000,0.02689487,0.000000,0.000000
1577837079.19961095,0.03265187,0.00446514,0.00000436,93344.00000000,0.02859629,0.000000,0.000000
1577837079.29944301,0.03266432,0.00467962,0.00000568,93345.00000000,0.04503338,0.000000,0.000000
1577837079.39929390,0.03266198,0.00387385,0.00000395,93302.00000000,0.03034185,0.000000,0.000000
1577837079.49993086,0.03265428,0.00467983,0.00000393,93337.00000000,0.02498218,0.000000,0.000000
1577837079.59976816,0.03265113,0.00474450,0.00000416,93359.00000000,0.02951339,0.000000,0.000000
1577837079.69960904,0.03264757,0.00464253,0.00000417,93367.00000000,0.02909273,0.000000,0.000000
1577837079.79945087,0.03264632,0.00478012,0.00000417,93395.00000000,0.03139751,0.000000,0.000000
1577837079.89929295,0.03264355,0.00580177,0.00000384,93412.00000000,0.02986818,0.000000,0.000000
1577837079.99993181,0.03264290,0.00485716,0.00000405,93432.00000000,0.03199431,0.000000,0.000000
1577837080.09978294,0.03265762,0.00520574,0.00000520,93473.00000000,0.04740591,0.000000,0.000000
1577837080.19962502,0.03265558,0.00391227,0.00000389,93502.00000000,0.03061165,0.000000,0.000000
1577837080.29947591,0.03266411,0.00586337,0.00000535,93517.00000000,0.04122483,0.000000,0.000000
1577837080.39932704,0.03266209,0.00405419,0.00000386,93528.00000000,0.03063840,0.000000,0.000000
1577837080.49995995,0.03266253,0.00424115,0.00000449,93558.00000000,0.03310682,0.000000,0.000000
1577837080.59979391,0.03266563,0.00567731,0.00000443,93560.00000000,0.03578191,0.000000,0.000000
1577837080.69963694,0.03268835,0.00588104,0.00000460,93563.00000000,0.05559131,0.000000,0.000000
1577837080.79949212,0.03268946,0.00417019,0.00000435,93590.00000000,0.03380622,0.000000,0.000000
1577837080.89933014,0.03269919,0.00543929,0.00000469,93605.00000000,0.04252543,0.000000,0.000000
1577837080.99997115,0.03270139,0.00521719,0.00000420,93583.00000000,0.03492571,0.000000,0.000000
1577837081.09982800,0.03270904,0.00760208,0.00000439,93563.00000000,0.04045035,0.000000,0.000000
1577837081.19968009,0.03270776,0.00470665,0.00000379,93583.00000000,0.03141378,0.000000,0.000000
1577837081.29951596,0.03273213,0.00862778,0.00000614,93619.00000000,0.05744122,0.000000,0.000000
1577837081.39935803,0.03274286,0.00511948,0.00000443,93673.00000000,0.04363396,0.000000,0.000000
1577837081.49999690,0.03275150,0.00618052,0.00000454,93768.00000000,0.04153500,0.000000,0.000000
1577837081.59982491,0.03278429,0.00706332,0.00000537,93873.00000000,0.06613207,0.000000,0.000000
1577837081.69965601,0.03281218,0.00639619,0.00000532,94006.00000000,0.06120081,0.000000,0.000000
1577837081.79948211,0.03284994,0.01011067,0.00000664,94081.00000000,0.07132684,0.000000,0.000000
1577837081.89932203,0.03287698,0.00694480,0.00000611,94061.00000000,0.06045734,0.000000,0.000000
1577837081.99996495,0.03289731,0.00641533,0.00000582,94103.00000000,0.05365949,0.000000,0.000000
1577837082.09979916,0.03290838,0.00617661,0.00000503,94163.00000000,0.04422189,0.000000,0.000000
1577837082.19964099,0.03290950,0.00652058,0.00000402,94211.00000000,0.03405381,0.000000,0.000000
1577837082.29948997,0.03291492,0.00719379,0.00000433,94226.00000000,0.03846314,0.000000,0.000000
1577837082.39933586,0.03291291,0.00489285,0.00000387,94251.00000000,0.03085581,0.000000,0.000000
1577837082.49997902,0.03291367,0.00539808,0.00000430,94257.00000000,0.03368993,0.000000,0.000000
1577837082.59981894,0.03291022,0.00407954,0.00000381,94270.00000000,0.02936455,0.000000,0.000000
1577837082.69966888,0.03291284,0.00561816,0.00000430,94306.00000000,0.03561240,0.000000,0.000000
1577837082.79949379,0.03291365,0.00518486,0.00000387,94316.00000000,0.03374734,0.000000,0.000000
1577837082.89933109,0.03291560,0.00559608,0.00000414,94294.00000000,0.03491957,0.000000,0.000000
1577837082.99996114,0.03291561,0.00507639,0.00000395,94248.00000000,0.03292321,0.000000,0.000000
1577837083.09979796,0.03291573,0.00589445,0.00000389,94294.00000000,0.03304215,0.000000,0.000000
1577837083.19962382,0.03291593,0.00507884,0.00000388,94244.00000000,0.03312540,0.000000,0.000000
1577837083.29946280,0.03293621,0.00651395,0.00000442,94261.00000000,0.05390700,0.000000,0.000000
1577837083.39929795,0.03297247,0.00552373,0.00000583,94272.00000000,0.07050117,0.000000,0.000000
1577837083.49994302,0.03297310,0.00529772,0.00000401,94047.00000000,0.03362246,0.000000,0.000000
1577837083.59978914,0.03297636,0.00572641,0.00000427,94089.00000000,0.03635489,0.000000,0.000000
1577837083.69962692,0.03297743,0.00580065,0.00000405,94150.00000000,0.03408698,0.000000,0.000000
1577837083.79948902,0.03298708,0.00576727,0.00000476,94178.00000000,0.04302046,0.000000,0.000000
1577837083.89932895,0.03298963,0.00466558,0.00000444,94213.00000000,0.03563712,0.000000,0.000000
1577837083.99995494,0.03298775,0.00454915,0.00000387,94231.00000000,0.03103377,0.000000,0.000000
1577837084.09981012,0.03298630,0.00549272,0.00000391,94267.00000000,0.03147001,0.000000,0.000000
1577837084.19963813,0.03298446,0.00541072,0.00000381,94301.00000000,0.03106450,0.000000,0.000000
1577837084.29947710,0.03298649,0.00588132,0.00000436,94331.00000000,0.03511114,0.000000,0.000000
1577837084.39931297,0.03298523,0.00570357,0.00000386,94347.00000000,0.03166668,0.000000,0.000000
1577837084.49995112,0.03298299,0.00460140,0.00000379,94394.00000000,0.03064545,0.000000,0.000000
1577837084.59977913,0.03299036,0.00543754,0.00000418,94438.00000000,0.04070471,0.000000,0.000000
1577837084.69961286,0.03298981,0.00521943,0.00000412,94452.00000000,0.03241455,0.000000,0.000000
1577837084.79944181,0.03298986,0.00347610,0.00000407,94503.00000000,0.03304145,0.000000,0.000000
1577837084.89928603,0.03300405,0.00455160,0.00000451,94537.00000000,0.04789648,0.000000,0.000000
1577837084.99992299,0.03300807,0.00507849,0.00000425,94565.00000000,0.03723573,0.000000,0.000000
1577837085.09976101,0.03300605,0.00416139,0.00000399,94598.00000000,0.03088452,0.000000,0.000000
1577837085.19960403,0.03300367,0.00410789,0.00000399,94633.00000000,0.03049536,0.000000,0.000000
1577837085.29945016,0.03302748,0.00827313,0.00000509,94654.00000000,0.05812231,0.000000,0.000000
1577837085.39929390,0.03302080,0.00351668,0.00000364,94674.00000000,0.02597868,0.000000,0.000000
1577837085.49992299,0.03301247,0.00314400,0.00000359,94718.00000000,0.02421657,0.000000,0.000000
1577837085.59975696,0.03301372,0.00444034,0.00000448,94760.00000000,0.03432968,0.000000,0.000000
1577837085.69959188,0.03300792,0.00486233,0.00000394,94782.00000000,0.02687783,0.000000,0.000000
1577837085.79943991,0.03300740,0.00417257,0.00000428,94827.00000000,0.03245554,0.000000,0.000000
1577837085.89967108,0.03299900,0.00366021,0.00000383,94841.00000000,0.02409023,0.000000,0.000000
1577837085.99949908,0.03299024,0.00323578,0.00000378,94822.00000000,0.02369569,0.000000,0.000000
1577837086.09933305,0.03298833,0.00343985,0.00000417,94847.00000000,0.03096351,0.000000,0.000000
1577837086.19997907,0.03298883,0.00473982,0.00000469,94864.00000000,0.03351302,0.000000,0.000000
1577837086.29981494,0.03299691,0.00495095,0.00000536,94899.00000000,0.04160016,0.000000,0.000000
1577837086.39965391,0.03301132,0.00458875,0.00000524,94918.00000000,0.04835415,0.000000,0.000000
1577837086.49949312,0.03301673,0.00540835,0.00000535,94917.00000000,0.03878134,0.000000,0.000000
1577837086.59932995,0.03301918,0.00540220,0.00000480,94934.00000000,0.03563552,0.000000,0.000000
1577837086.69996595,0.03302963,0.00493496,0.00000501,94963.00000000,0.04419017,0.000000,0.000000
1577837086.79978609,0.03304834,0.00813386,0.00000557,95000.00000000,0.05305423,0.000000,0.000000
1577837086.89962602,0.03304759,0.00471077,0.00000430,94986.00000000,0.03224043,0.000000,0.000000
1577837086.99948001,0.03304763,0.00430094,0.00000433,95015.00000000,0.03308796,0.000000,0.000000
1577837087.09929395,0.03306970,0.00518569,0.00000522,95015.00000000,0.05673567,0.000000,0.000000
1577837087.19992709,0.03307508,0.00387441,0.00000459,95037.00000000,0.03884503,0.000000,0.000000
1577837087.29976511,0.03307466,0.00501304,0.00000451,95063.00000000,0.03262770,0.000000,0.000000
1577837087.39960694,0.03307364,0.00416495,0.00000403,95070.00000000,0.03196993,0.000000,0.000000
1577837087.49944806,0.03307131,0.00429172,0.00000363,95075.00000000,0.03056485,0.000000,0.000000
1577837087.59928012,0.03306732,0.00399705,0.00000387,95101.00000000,0.02877836,0.000000,0.000000
1577837087.69993186,0.03306478,0.00402220,0.00000389,95125.00000000,0.03032697,0.000000,0.000000
1577837087.79976606,0.03306366,0.00432957,0.00000403,95135.00000000,0.03184736,0.000000,0.000000
1577837087.89960289,0.03306476,0.00535869,0.00000456,95159.00000000,0.03425516,0.000000,0.000000
1577837087.99943709,0.03305999,0.00412766,0.00000381,95191.00000000,0.02790352,0.000000,0.000000
1577837088.09967685,0.03305784,0.00411718,0.00000398,95172.00000000,0.03073548,0.000000,0.000000
1577837088.19951010,0.03305511,0.00426595,0.00000405,95196.00000000,0.03008986,0.000000,0.000000
1577837088.29935098,0.03307217,0.00497568,0.00000533,95209.00000000,0.05157344,0.000000,0.000000
1577837088.39960504,0.03307116,0.00512696,0.00000414,95223.00000000,0.03197482,0.000000,0.000000
1577837088.49945998,0.03308018,0.00583599,0.00000476,95239.00000000,0.04287365,0.000000,0.000000
1577837088.59929490,0.03308474,0.00581245,0.00000460,95269.00000000,0.03803968,0.000000,0.000000
1577837088.69992805,0.03308662,0.00474366,0.00000429,95282.00000000,0.03512965,0.000000,0.000000
1577837088.79977608,0.03308453,0.00553414,0.00000387,95300.00000000,0.03080699,0.000000,0.000000
1577837088.89961290,0.03310006,0.00530624,0.00000534,95335.00000000,0.05003098,0.000000,0.000000
1577837088.99943995,0.03309529,0.00407248,0.00000391,95363.00000000,0.02789340,0.000000,0.000000
1577837089.09966588,0.03309371,0.00545661,0.00000393,95371.00000000,0.03136936,0.000000,0.000000
1577837089.19951105,0.03309165,0.00500159,0.00000426,95387.00000000,0.03083940,0.000000,0.000000
1577837089.29934382,0.03309497,0.00511760,0.00000514,95417.00000000,0.03672323,0.000000,0.000000
1577837089.39998484,0.03309631,0.00539662,0.00000424,95348.00000000,0.03456302,0.000000,0.000000
1577837089.49982691,0.03309276,0.00435758,0.00000387,95368.00000000,0.02920894,0.000000,0.000000
1577837089.59966588,0.03309073,0.00547784,0.00000387,95389.00000000,0.03085637,0.000000,0.000000
1577837089.69949794,0.03309185,0.00591631,0.00000422,95397.00000000,0.03432786,0.000000,0.000000
1577837089.79935002,0.03309367,0.00482894,0.00000396,95393.00000000,0.03509682,0.000000,0.000000
1577837089.89998484,0.03309187,0.00459616,0.00000391,95415.00000000,0.03110801,0.000000,0.000000
1577837089.99983215,0.03309087,0.00483697,0.00000389,95447.00000000,0.03199284,0.000000,0.000000
1577837090.09965992,0.03310354,0.00828416,0.00000520,95470.00000000,0.04706319,0.000000,0.000000
1577837090.19948387,0.03310628,0.00600801,0.00000451,95507.00000000,0.03613013,0.000000,0.000000
1577837090.29931402,0.03312888,0.00840198,0.00000484,95604.00000000,0.05807258,0.000000,0.000000
1577837090.39995813,0.03313342,0.00583138,0.00000428,95750.00000000,0.03815422,0.000000,0.000000
1577837090.49979806,0.03314003,0.00564428,0.00000434,95906.00000000,0.04045447,0.000000,0.000000
1577837090.59962916,0.03314667,0.00622697,0.00000440,96009.00000000,0.04049037,0.000000,0.000000
1577837090.69947696,0.03314916,0.00631713,0.00000385,96279.00000000,0.03591377,0.000000,0.000000
1577837090.79931998,0.03317109,0.00718171,0.00000558,96558.00000000,0.05749254,0.000000,0.000000
1577837090.89996290,0.03318694,0.00694327,0.00000435,96777.00000000,0.05077438,0.000000,0.000000
1577837090.99980497,0.03319312,0.00607045,0.00000418,96868.00000000,0.04006356,0.000000,0.000000
1577837091.09963298,0.03319785,0.00757275,0.00000402,97071.00000000,0.03845084,0.000000,0.000000
1577837091.19947386,0.03320161,0.00752337,0.00000406,97241.00000000,0.03739036,0.000000,0.000000
1577837091.29930401,0.03321939,0.00841923,0.00000449,97358.00000000,0.05302280,0.000000,0.000000
1577837091.39993906,0.03322457,0.00653846,0.00000434,97417.00000000,0.03900497,0.000000,0.000000
